model,training_size,distribution,reversibility_error,hamiltonian_error,time,ess
GSymplecticNNgHMC,0.775,high_dimensional_gaussian,3.417628e-05,"[0.93665206 0.93670577 0.93435496 0.94255084 0.93380105 0.9387523
 0.9326     0.9438596  0.94164944 0.9372492  0.9419297  0.92029214
 0.93191165 0.9389764  0.9190526  0.9289402  0.9411011  0.9420644
 0.939147   0.9351985  0.9357847  0.9429846  0.9324676  0.9403548
 0.9357362  0.9314103  0.93985003 0.9392506  0.9431391  0.9395231
 0.9353688  0.9189296  0.93134344 0.9252164  0.940421   0.9421372
 0.9352512  0.9427621  0.9365939  0.9325339  0.9369373  0.94274414
 0.9370396  0.93342245 0.9348764  0.93809813 0.92232525 0.94142354
 0.93380207 0.9218218  0.93508625 0.94224036 0.9297232  0.9403317
 0.9335742  0.93120307 0.93867606 0.9414023  0.94094867 0.93824404
 0.9331552  0.9427602  0.93826044 0.94413567 0.9445707  0.9408901
 0.93823195 0.9393859  0.9410026  0.9343848  0.9396585  0.9343154
 0.9376766  0.93717706 0.9429636  0.9369533  0.9416827  0.9320097
 0.93584126 0.9436385  0.94157934 0.9407074  0.9313483  0.9384966
 0.93404406 0.941244   0.9392028  0.9406729  0.93651354 0.9425657
 0.94275016 0.93884987 0.9377378  0.9242492  0.9378352  0.94276464
 0.9367136  0.94128335 0.93854177 0.93856514]",61.24965143203735,244.1237649695828
GradSymplecticNNgHMC,0.775,high_dimensional_gaussian,1.2274994e-07,"[0.9366946  0.9367137  0.9343497  0.94256365 0.9338182  0.93874156
 0.9325936  0.9438581  0.94165725 0.9372554  0.94190496 0.9202719
 0.93190116 0.93897456 0.91905904 0.92896575 0.9411084  0.9420631
 0.93915576 0.9352147  0.9357761  0.9429877  0.93249226 0.9403496
 0.93573713 0.9314103  0.93983525 0.9392678  0.9430889  0.93950623
 0.9353641  0.9189247  0.93134546 0.92524433 0.9404268  0.94214356
 0.93524927 0.94278514 0.9365985  0.9325236  0.9369459  0.9427413
 0.9370357  0.933428   0.93485564 0.9381048  0.9222952  0.94143903
 0.93378544 0.9218194  0.9350955  0.9422347  0.9297151  0.94038314
 0.93357193 0.93123734 0.93868446 0.9414003  0.94096696 0.93823546
 0.93314236 0.9427551  0.93822616 0.94415104 0.94459933 0.9408835
 0.93824327 0.93939275 0.9410118  0.934391   0.9396462  0.9343319
 0.9376599  0.93716896 0.9429698  0.9369704  0.94168234 0.93198574
 0.93583816 0.9436445  0.94158113 0.9407136  0.93139    0.93847626
 0.9340476  0.94124126 0.9392128  0.9406635  0.9365007  0.94256485
 0.94277334 0.93884534 0.93772835 0.92427194 0.93784034 0.9427647
 0.9367001  0.94127816 0.93855953 0.93862283]",327.03214979171753,245.992436771439
GradGSymplecticNNgHMC,0.775,high_dimensional_gaussian,1.0010954e-05,"[0.9366683  0.9367206  0.9343561  0.9425515  0.9338152  0.9387352
 0.93260324 0.9438612  0.9416505  0.9372565  0.94190896 0.9203137
 0.9319083  0.9389698  0.9190682  0.92896193 0.9411184  0.9420657
 0.93915963 0.9352142  0.93578327 0.9429984  0.9324856  0.9403493
 0.9357394  0.9314251  0.9398464  0.93926156 0.94309586 0.93950784
 0.935364   0.9189315  0.9313387  0.9252221  0.9404227  0.94214666
 0.9352566  0.9427874  0.93659675 0.9325247  0.9369449  0.94274545
 0.9370407  0.93342817 0.9348671  0.9381088  0.92233574 0.94143116
 0.93379325 0.9218098  0.9350952  0.9422331  0.9297199  0.9403881
 0.9335772  0.9312438  0.938674   0.9414171  0.94096774 0.9382448
 0.93315166 0.9427559  0.9382174  0.94415176 0.9446043  0.94088554
 0.9382318  0.9393975  0.94100416 0.9343934  0.9396484  0.93433106
 0.93767333 0.93717134 0.94296473 0.93696856 0.94168365 0.9319782
 0.93584317 0.9436404  0.9415834  0.9407166  0.93138325 0.9384734
 0.934049   0.94124174 0.93921775 0.9406749  0.93650836 0.9425596
 0.9427766  0.93884504 0.9377386  0.924268   0.93784    0.94276375
 0.9367053  0.94127655 0.93855184 0.9386179 ]",207.6209282875061,248.29815283395902
RevGSymplecticNNgHMC,0.775,high_dimensional_gaussian,4.1472605e-15,"[0.936697   0.9367138  0.9343413  0.94255775 0.93382406 0.93873644
 0.9325967  0.9438635  0.9416597  0.9372522  0.9419038  0.9202465
 0.93188846 0.9389693  0.91904783 0.92896813 0.9411092  0.9420681
 0.9391507  0.935217   0.9357729  0.9429836  0.9324908  0.94035184
 0.93572843 0.93141294 0.93983924 0.939264   0.9430927  0.939505
 0.93536305 0.91892767 0.9313364  0.92525    0.9404239  0.9421414
 0.93524617 0.94278514 0.9365899  0.9325139  0.9369478  0.9427384
 0.93703747 0.93342054 0.9348639  0.9381058  0.9223076  0.9414343
 0.93378305 0.9218058  0.9350952  0.94223374 0.929708   0.94038045
 0.9335656  0.931231   0.93868065 0.94140136 0.94095993 0.938238
 0.93313754 0.94275415 0.9382256  0.9441514  0.94459677 0.9408802
 0.93823683 0.93939173 0.9410131  0.9343955  0.93964994 0.9343227
 0.9376626  0.93716717 0.94297504 0.9369692  0.9416776  0.931973
 0.93583906 0.943638   0.9415697  0.9407153  0.9313812  0.93848217
 0.9340527  0.9412443  0.9392061  0.94065523 0.9364965  0.9425626
 0.9427744  0.9388396  0.9377254  0.9242696  0.9378333  0.9427571
 0.93670094 0.9412744  0.9385592  0.938617  ]",95.10976648330688,247.69962670491924
RevGradGSymplecticNNgHMC,0.775,high_dimensional_gaussian,4.5828705e-15,"[0.93669987 0.9367199  0.9343499  0.9425618  0.9338235  0.93874353
 0.9325919  0.943859   0.94165653 0.93725586 0.9419057  0.92026013
 0.9318988  0.93896836 0.91907775 0.9289719  0.9411106  0.9420686
 0.9391532  0.9352147  0.9357802  0.9429854  0.93249166 0.9403577
 0.9357424  0.93141913 0.9398414  0.93927383 0.9430946  0.9395083
 0.93536174 0.9189333  0.9313452  0.92525405 0.9404329  0.94214046
 0.9352461  0.9427864  0.9365942  0.93252087 0.93695045 0.9427427
 0.9370439  0.93342817 0.9348757  0.93810815 0.9223075  0.941436
 0.9337799  0.92181766 0.9350972  0.9422382  0.9297198  0.9403836
 0.9335816  0.93124115 0.93868184 0.94140834 0.94096553 0.93823373
 0.9331436  0.9427538  0.93823385 0.9441533  0.9446     0.9408834
 0.9382415  0.9393953  0.94101447 0.9343965  0.939645   0.93433166
 0.93766445 0.93716544 0.9429736  0.9369674  0.9416808  0.93198454
 0.93584573 0.9436443  0.9415765  0.9407138  0.93139046 0.9384823
 0.9340562  0.9412415  0.9392086  0.9406574  0.9365096  0.9425637
 0.9427738  0.93884695 0.93773115 0.92427987 0.9378371  0.94276327
 0.93670833 0.9412765  0.93856335 0.93862045]",402.46383810043335,248.333279051012
HMC,0.775,normal_normal,2.619363e-15,"[0.9063641  0.9449414  0.9485828  0.8948676  0.8818981  0.94299865
 0.9235198  0.9470229  0.9379425  0.9289736  0.95077914 0.9232223
 0.9491036  0.93749726 0.94856775 0.9429934  0.95179147 0.93620634
 0.95468235 0.8975751  0.93641317 0.93995893 0.9263122  0.94696844
 0.8720295  0.9485903  0.952916   0.94831324 0.95006365 0.9489414
 0.9497496  0.91309595 0.9022236  0.9382037  0.93804395 0.9442319
 0.9376957  0.94789183 0.94533443 0.9484779  0.94829553 0.9522309
 0.92530525 0.9434082  0.94299525 0.944463   0.9476433  0.94801635
 0.95223397 0.9507997  0.9349549  0.91879904 0.93784773 0.95019996
 0.9114666  0.9458338  0.9397187  0.9360913  0.9450206  0.94921124
 0.95018566 0.9445734  0.9438604  0.93501204 0.9406959  0.9423373
 0.9470818  0.942047   0.94674724 0.90762544 0.93507755 0.9379411
 0.94879305 0.9383874  0.9375905  0.9153793  0.93686676 0.95114946
 0.9289321  0.93498677 0.9514383  0.9495734  0.92937696 0.94837177
 0.9486784  0.932611   0.9132258  0.95182693 0.9435233  0.9471075
 0.94183886 0.9421983  0.94254255 0.9241463  0.9518363  0.9511204
 0.9448395  0.9468726  0.9278301  0.93158484]",76.899099111557,375.61753584945404
SymplecticNNgHMC,0.775,normal_normal,0.009593851,"[0.907556   0.9444494  0.9488621  0.894619   0.76806873 0.9420344
 0.9239158  0.94792354 0.9378561  0.9127077  0.95184535 0.92393136
 0.94761467 0.93655765 0.94757926 0.94151276 0.9510414  0.93712205
 0.95460665 0.8964132  0.9369376  0.9389845  0.9255041  0.94629633
 0.8726573  0.94757533 0.9533622  0.9486581  0.95002306 0.9484744
 0.94960994 0.8810665  0.90403974 0.93745327 0.93849945 0.9437207
 0.93318194 0.9470932  0.94482964 0.9478402  0.94990295 0.9519911
 0.925652   0.94255084 0.94292617 0.94542134 0.94825804 0.94915664
 0.95269966 0.95152134 0.93516874 0.9187698  0.9382851  0.94964266
 0.9130785  0.9454815  0.93992823 0.9371619  0.9441781  0.9484717
 0.9491925  0.9431545  0.94319534 0.93496794 0.940508   0.94112456
 0.9463533  0.94152564 0.94610685 0.907376   0.93507    0.9380872
 0.9489352  0.9389348  0.93630433 0.91613865 0.9347557  0.95027274
 0.9291353  0.93417454 0.9507866  0.9499005  0.92767525 0.9479127
 0.9484004  0.933335   0.91242635 0.9520731  0.9431304  0.94651294
 0.94072056 0.94289637 0.94332474 0.92510146 0.9518608  0.95059556
 0.9435419  0.94653386 0.9286167  0.93132204]",114.5159113407135,387.8062674870637
GSymplecticNNgHMC,0.775,normal_normal,0.00018813524,"[0.9059905  0.94504964 0.9486289  0.8945326  0.8806429  0.942928
 0.9234134  0.9471719  0.9379258  0.92909586 0.9508266  0.9231509
 0.9489926  0.9371567  0.94862247 0.94305295 0.95172423 0.93635356
 0.9546992  0.8974918  0.9363367  0.93994015 0.92631066 0.9468204
 0.87170064 0.94848585 0.9529649  0.9483026  0.9501282  0.94897383
 0.94971627 0.9128169  0.90205735 0.9381539  0.93786705 0.94453955
 0.93755114 0.94775355 0.9454212  0.948323   0.9484162  0.95220125
 0.9251196  0.943186   0.9428619  0.9446194  0.9477412  0.9481043
 0.95229596 0.95089597 0.93468726 0.9186473  0.9379015  0.9501516
 0.9112439  0.9458739  0.93954    0.93601054 0.9448159  0.9491529
 0.9500935  0.94478166 0.9437877  0.9350705  0.94064355 0.9422288
 0.9470246  0.9419748  0.9466249  0.90811145 0.9349331  0.9378146
 0.9489545  0.9383232  0.9378297  0.915097   0.9373201  0.9510634
 0.9287483  0.935112   0.9513712  0.94960946 0.92945063 0.94830364
 0.9486222  0.93240166 0.91297245 0.9518564  0.94343245 0.94702643
 0.94183004 0.94248056 0.94259393 0.92411315 0.95184916 0.9510621
 0.94496775 0.94683    0.9278611  0.931972  ]",58.666425466537476,356.14841910610573
GradSymplecticNNgHMC,0.775,normal_normal,0.00039638398,"[0.90503156 0.94450283 0.94851846 0.893795   0.8114009  0.94279283
 0.9240712  0.9481143  0.9380001  0.9139055  0.95174384 0.9239358
 0.9479851  0.93687904 0.94783926 0.94212073 0.95145243 0.93738216
 0.9547075  0.8959667  0.9370548  0.93928134 0.92515326 0.9463142
 0.87252355 0.9478023  0.953267   0.9486431  0.9502508  0.9489166
 0.9498458  0.8840698  0.9034724  0.9379176  0.937405   0.94340676
 0.93355894 0.94721    0.9437524  0.9473874  0.9498353  0.9522678
 0.9255607  0.94252604 0.94247216 0.94408387 0.94818705 0.9492387
 0.95232654 0.9513086  0.935205   0.9168002  0.937948   0.9498808
 0.91250885 0.9454012  0.9395566  0.93668735 0.9439335  0.94899166
 0.9495966  0.94275427 0.94378805 0.93476385 0.940602   0.94160455
 0.9467076  0.9420637  0.9461822  0.903866   0.9348206  0.93817973
 0.94820297 0.93862265 0.9355917  0.9156637  0.93541145 0.950495
 0.92901134 0.93463206 0.9511406  0.94973683 0.92835045 0.9483351
 0.9487617  0.93214214 0.91227025 0.95180976 0.94357723 0.9469905
 0.94008607 0.9428279  0.9430703  0.92581743 0.95211303 0.9508823
 0.94305867 0.9468378  0.9284388  0.9318868 ]",163.0340518951416,1.283047893136124
GradGSymplecticNNgHMC,0.775,normal_normal,4.4517656e-05,"[0.9065436  0.9449207  0.9485838  0.89547956 0.87951493 0.94299763
 0.9234313  0.94702995 0.9380306  0.9289211  0.950762   0.9231403
 0.9491018  0.9376248  0.9485086  0.9429438  0.95180535 0.93627137
 0.9546651  0.8980106  0.9365504  0.93991125 0.9263215  0.9470339
 0.871679   0.94867563 0.95289934 0.9482671  0.95004976 0.948945
 0.9497628  0.9129648  0.90204895 0.9382733  0.9381007  0.94423485
 0.9373614  0.9479321  0.9453181  0.9485706  0.94827    0.952223
 0.92527974 0.9435028  0.9430207  0.94435996 0.9475622  0.94803905
 0.9522346  0.95076436 0.9350664  0.9185381  0.9378426  0.95023954
 0.9113034  0.9457611  0.9397906  0.93606013 0.9451134  0.94921637
 0.95026433 0.9445623  0.9438876  0.9349698  0.940783   0.94243765
 0.947145   0.94208634 0.94682664 0.90760916 0.9351532  0.93789834
 0.9488028  0.938503   0.93756807 0.91506696 0.93683803 0.9512083
 0.9288869  0.9350397  0.95146406 0.9495656  0.9293718  0.94836366
 0.9486722  0.93267584 0.9132163  0.95178884 0.9435506  0.94711083
 0.94171923 0.94221926 0.94252366 0.9243325  0.95186126 0.9511282
 0.94477844 0.9469048  0.9277586  0.9315826 ]",98.93926453590393,286.47920664065975
RevGSymplecticNNgHMC,0.775,normal_normal,1.2968376e-14,"[0.9063584  0.9449794  0.94861543 0.89504164 0.87765646 0.9429747
 0.923501   0.9470038  0.9379751  0.9289044  0.9507369  0.9232092
 0.9490752  0.93762004 0.9486189  0.9430022  0.95182216 0.93616164
 0.9547014  0.89775    0.936411   0.93993413 0.9263147  0.9469837
 0.8716105  0.94862795 0.9529251  0.94830406 0.9500952  0.9489564
 0.9497814  0.91279525 0.9022373  0.93825805 0.9379646  0.9443412
 0.9373297  0.9479493  0.94533914 0.9484402  0.9482371  0.95225084
 0.9251901  0.94344985 0.9429401  0.94449747 0.94770193 0.9480249
 0.95226634 0.95083493 0.9348124  0.9185103  0.9378557  0.9502186
 0.9113488  0.945838   0.9397423  0.9360687  0.9449899  0.9492086
 0.950206   0.9445876  0.943855   0.9350318  0.9406891  0.94235706
 0.9471092  0.94205296 0.9467279  0.90793514 0.93500495 0.9379829
 0.94884634 0.93834656 0.93772244 0.91539705 0.9369962  0.951167
 0.92884177 0.9350337  0.95143735 0.9495959  0.9294137  0.9484056
 0.9486966  0.9325125  0.9132539  0.95183533 0.94353265 0.947128
 0.94184315 0.94222045 0.9425682  0.9241149  0.9518218  0.9511299
 0.94480294 0.9469263  0.9278018  0.9319806 ]",74.87721395492554,282.91529605461255
RevGradGSymplecticNNgHMC,0.775,normal_normal,5.7149423e-15,"[0.9064254  0.9448499  0.9485828  0.89515543 0.8806906  0.94303226
 0.92349267 0.94700944 0.93791574 0.929358   0.9508197  0.9232056
 0.9491498  0.93772686 0.94854593 0.94292945 0.9518189  0.936192
 0.95469666 0.8975295  0.93646324 0.93985987 0.92629975 0.9470584
 0.871614   0.9486167  0.95291567 0.9483241  0.9500345  0.94893545
 0.9497409  0.91332257 0.90218085 0.93819064 0.9381293  0.94430983
 0.93788314 0.9479977  0.9453181  0.94852513 0.9483749  0.9522373
 0.9252433  0.9435959  0.9430276  0.94449943 0.94769    0.9480728
 0.95223397 0.9508135  0.93513834 0.91865075 0.93783545 0.950201
 0.91140145 0.9458189  0.9398152  0.93608135 0.9451344  0.9492134
 0.9502053  0.9447204  0.9438941  0.9350268  0.94069624 0.94234514
 0.94707793 0.9420546  0.94674224 0.90776086 0.9351125  0.93791234
 0.9488432  0.93841076 0.9375672  0.915336   0.9369496  0.9511657
 0.92894715 0.93501997 0.9514138  0.9495825  0.92935574 0.9483732
 0.9486572  0.93269867 0.9131236  0.9518446  0.9435162  0.947078
 0.9417259  0.9422927  0.94253826 0.9243121  0.95180213 0.9511061
 0.94497585 0.9468519  0.9278482  0.93175507]",136.21642661094666,274.7065866568395
HMC,1.0,banana,6.076561e-13,"[0.8939431  0.96993196 0.8872129  0.7008554  0.9087626  0.9295411
 0.92045677 0.9338276  0.9623865  0.866197   0.9385817  0.89804476
 0.9647713  0.6177711  0.95376253 0.79851484 0.9002756  0.8920765
 0.966715   0.94685906 0.9668941  0.9815768  0.8051526  0.9432801
 0.9538211  0.9477247  0.9190339  0.959723   0.9395255  0.95283353
 0.95186776 0.8604306  0.8683065  0.9888484  0.7751126  0.96219575
 0.8722446  0.9111416  0.91821593 0.95713437 0.89162105 0.9762845
 0.9130938  0.87906206 0.8597717  0.8527724  0.77189314 0.9202029
 0.934519   0.9513531  0.8794963  0.87272143 0.9820203  0.9830003
 0.9318325  0.8897178  0.9416307  0.86408657 0.9420061  0.9239894
 0.84039485 0.9398092  0.97181845 0.9311032  0.9419372  0.9714925
 0.9420047  0.8503932  0.91567725 0.87865865 0.84515876 0.9014327
 0.9830681  0.94468087 0.94210714 0.8896369  0.90124035 0.91006196
 0.74416536 0.8657538  0.90910435 0.935799   0.91994995 0.92941797
 0.96336    0.8470305  0.90350246 0.963943   0.9695308  0.97871816
 0.91697234 0.91967666 0.9414023  0.9609164  0.92671317 0.9636919
 0.9121957  0.9173795  0.96679896 0.91482866]",21.64383101463318,1.343913080510769
SymplecticNNgHMC,1.0,banana,0.030326521,"[0.58998317 0.89429295 0.8526362  5.491762   0.8881714  0.55731213
 0.08464929 0.4214556  0.97228545 2.5706055  0.16846356 2.0484254
 0.9370777  1.1960329  0.8393165  1.2302332  0.59951603 0.90971345
 0.9649832  0.93769234 0.81734    0.9602145  0.2928625  0.88875884
 0.6376499  0.94521207 0.7924881  0.6760826  0.7460317  0.5542203
 0.95351    0.885074   0.9458175  0.9828972  5.1260986  0.7912202
 1.7284784  0.7579102  0.7786414  0.7861986  0.15718228 0.94895804
 1.6211113  0.4672246  0.57265306 0.02710714 5.1045256  0.74057883
 0.9548804  0.9631723  0.48213482 0.90142536 0.9796585  0.98584366
 0.7442665  0.26258266 0.7840309  0.01665092 0.94882905 0.5310434
 0.91121674 0.49904364 0.6225948  0.7594761  0.5066047  0.9171812
 0.72435665 0.5421114  0.83899635 0.05056094 2.0809937  0.84676903
 0.9841312  0.8626382  0.91010684 0.915372   0.49184203 0.6153189
 0.52815175 0.24587262 0.47696507 0.9371325  0.8138792  0.9662053
 0.85352004 0.03323136 0.30443332 0.16805965 0.8133173  0.7427467
 0.8409609  0.9392082  0.8998574  0.6159283  0.9186375  0.03289546
 0.39780068 0.75734013 0.79561156 0.6366284 ]",109.4582507610321,1.3088795161624187
GSymplecticNNgHMC,1.0,banana,6.4361496,"[8.7416232e-01 9.6411419e+00 4.1538750e+01 4.4395224e+02 1.5261649e+01
 4.2312424e+01 7.7157372e-01 7.3019505e-01 8.8469118e-01 3.8986279e+01
 4.5308714e+00 3.8596741e+01 8.9729327e-01 8.8451337e+02 9.0148896e-01
 5.2525747e-01 8.4894133e-01 9.1228312e-01 4.8152924e+01 8.8208532e-01
 7.7818253e+01 7.2847879e-01 3.1318218e-01 3.7072571e+01 7.7452290e-01
 3.6603310e+01 4.0214520e+01 8.2358479e-01 8.3028686e-01 8.1340706e-01
 1.8970994e+00 4.5448089e-01 2.7204962e+01 9.5152569e-01 4.1354496e+01
 5.0423384e-01 9.1203632e+00 5.9592956e-01 4.2677011e+00 9.4545794e-01
 5.4115425e+01 5.6449503e-01 8.0529041e+02 3.2094011e-01 4.0023452e-01
 5.1732597e+00 2.3139709e+02 6.2590897e-01 5.9275079e-01 9.1362469e+02
 2.3711121e-01 7.8821820e-01 9.7638559e-01 9.7069895e-01 2.5632593e-01
 7.2620976e-01 7.6465130e-01 3.6635616e+01 9.3428820e-01 8.6903638e-01
 1.0308093e+00 1.9402752e+01 2.9561992e+00 4.9306622e+01 4.3810265e+01
 8.0565536e-01 3.7888145e+01 5.2835594e+01 7.6850243e+00 1.3661497e+01
 3.9076176e+00 3.8037294e-01 9.8207045e-01 8.2328641e-01 5.0116676e+01
 7.2755402e-01 7.7047908e-01 4.5709770e+01 6.2363207e-01 4.6271893e+01
 8.3245885e-01 6.5893256e+02 5.9067093e+01 9.3461370e-01 4.5930886e-01
 3.8429665e+01 2.6626074e-01 1.1536952e+01 8.0160486e+02 3.0801806e+00
 6.7935741e-01 7.1394339e+00 4.7229490e-01 7.1417801e+01 3.3794899e+01
 4.0701286e+01 3.4309325e+00 2.5309176e+00 8.2185125e-01 8.5873121e-01]",35.34005522727966,8.721255693136087
GradSymplecticNNgHMC,1.0,banana,0.07006756,"[0.5465965  0.91043586 0.88780516 3.662335   0.88625515 0.6738099
 0.22421275 0.48947582 0.953809   1.4821947  0.09199937 1.1706257
 0.90540075 2.0064678  0.9207984  0.8475636  0.7657757  0.9020271
 0.9720329  0.95021904 0.862761   0.93779224 0.2513952  0.8919388
 0.62007296 0.95980144 0.27840108 0.65282243 0.7143091  0.53147185
 0.95509195 0.84888285 0.35945028 0.98902214 3.2289214  0.78774285
 0.98082244 0.82655716 0.78468436 0.75574267 0.08904517 0.9709532
 0.9116192  0.53850836 0.33975634 0.1337319  3.311935   0.71687764
 0.9290897  0.96143866 0.5287882  0.929976   0.9690285  0.96315444
 0.7883472  0.05147146 0.86175746 0.02630001 0.9478945  0.51334333
 0.8897655  0.620977   0.68889683 0.77489614 0.09800206 0.9562377
 0.7721192  0.6689825  0.38830632 0.04937505 1.281591   0.8165111
 0.9650527  0.86084193 0.92430466 0.8846307  0.4647983  0.6798792
 0.37273917 0.25014633 0.4340484  0.95483106 0.86559534 0.9413177
 0.8353729  0.17431653 0.36782128 0.3632633  0.858279   0.77776814
 0.9097888  0.92683077 0.9264544  0.7011082  0.40843773 0.27416986
 0.08706525 0.8208887  0.7495553  0.66762006]",212.13338780403137,6.928944738248708
GradGSymplecticNNgHMC,1.0,banana,3.4280322,"[8.9487910e-01 5.6012516e+00 2.6057404e+01 1.5854312e+02 8.1967764e+00
 4.8899933e+01 7.5969666e-01 8.3780020e-01 8.6745894e-01 4.5581261e+01
 1.6789434e+00 4.5496929e+01 9.6359557e-01 1.3511621e+02 9.5400184e-01
 6.4326233e-01 8.9599025e-01 8.7360275e-01 3.0099060e+01 9.3704122e-01
 4.6355709e+01 9.7636288e-01 5.9745520e-01 2.4076607e+01 7.9827404e-01
 2.4237717e+01 4.7475761e+01 8.2215184e-01 9.1698611e-01 8.2913852e-01
 6.8642288e-02 8.6606610e-01 1.7571606e+01 9.9017966e-01 3.3435715e+01
 9.3270910e-01 4.8373604e+00 8.9594352e-01 1.7059641e+00 9.5112228e-01
 4.6244350e+01 9.6805525e-01 2.1178830e+02 7.4550813e-01 5.9450108e-01
 2.4726233e+00 5.2357002e+01 6.7381877e-01 9.3258381e-01 1.3336751e+02
 6.9999135e-01 9.4334316e-01 9.7493315e-01 9.8686165e-01 8.1775939e-01
 5.3052020e-01 9.0923023e-01 2.1045425e+01 9.5801753e-01 8.9955997e-01
 3.2148176e-01 1.2257895e+01 8.7434781e-01 3.4033058e+01 4.4162758e+01
 9.4933623e-01 4.5371483e+01 3.7854622e+01 4.3335419e+00 8.6343431e+00
 1.3204601e+00 8.8243377e-01 9.5984620e-01 9.6266830e-01 5.0608887e+01
 8.9946741e-01 7.4789208e-01 3.4945778e+01 7.0781392e-01 2.5767906e+01
 8.3186090e-01 1.0319906e+02 4.9472893e+01 9.6010870e-01 9.3854439e-01
 4.3453064e+01 8.2384527e-01 7.3850670e+00 1.4643341e+02 8.2961416e-01
 9.6064806e-01 3.3788180e+00 9.4072998e-01 4.5347900e+01 2.2042412e+01
 4.4997925e+01 8.6806667e-01 5.7509398e-01 8.1665289e-01 7.8685009e-01]",80.0843300819397,24.457539207023387
RevGSymplecticNNgHMC,1.0,banana,5.1537086e-12,"[ 0.8776517   0.18330054  2.1678178  15.889354    0.43651885  5.989769
  0.75033253  0.68775654  0.86075056  5.6404943   0.09453216  5.5671306
  0.9045824  17.498775    0.9231014   0.5138133   0.8641933   0.91205287
  2.8713768   0.91235083  7.7600875   0.6691281   0.19150436  2.4257293
  0.7666454   2.1677556   5.6054764   0.82180756  0.78315437  0.8058553
  0.16966313  0.36995262  1.1599197   0.96173704  3.5069227   0.5309442
  0.25990695  0.57959473  0.30885577  0.93467826  5.9557548   0.5243033
 17.132656    0.40345627  0.3987597   0.50093764 11.298773    0.6190003
  0.53101695 15.140493    0.37771297  0.6774421   0.9713893   0.979617
  0.30862626  0.5261256   0.8054535   2.3888717   0.9226243   0.8457061
  0.46238312  0.63261604  0.2853547   3.3565006   4.6119776   0.84429634
  5.437401    3.1403842   0.21828711  1.3003919   0.04350635  0.32847416
  0.96533126  0.79038525  6.0625715   0.67906237  0.7816272   3.822587
  0.5746248   2.6683898   0.8297086  13.855895    6.8004646   0.935759
  0.45421848  6.237829    0.3549168   0.35044965 15.7986555   0.20494995
  0.55807155  0.39141822  0.40679306  7.6701736   1.9422624   4.7574244
  0.11337388  0.09097821  0.8119618   0.8538499 ]",51.76384115219116,4.5043222026972565
RevGradGSymplecticNNgHMC,1.0,banana,2.0055778e-11,"[ 0.88736236  3.973334   17.544815   60.97331     6.626976   32.857895
  0.8919401   0.90210485  0.9126875  30.887014    0.86123484 30.091213
  0.95186394 64.75935     0.95468867  0.7400731   0.9011202   0.90686554
 19.499256    0.9463873  38.472603    0.9314725   0.6009489  15.139919
  0.89558935 15.355005   31.400604    0.9217257   0.901049    0.914509
  0.14062585  0.7189057  12.398234    0.9803777  17.757423    0.88426006
  3.2669287   0.88611764  0.9624113   0.9569577  33.395714    0.9041002
 69.08792     0.8052017   0.72760975  1.5480989  49.06515     0.8153634
  0.8350231  67.53609     0.76355493  0.8824338   0.98503464  0.9838006
  0.8121602   0.77856696  0.92931974 15.52594     0.95513314  0.91131675
  0.4348577   8.98032     0.10486811 22.37561    26.352444    0.9411451
 28.69042    22.36067     2.5310595   6.3126097   0.2908892   0.76348484
  0.9849589   0.9709686  34.39727     0.79507226  0.88913214 20.896824
  0.7271897  18.841051    0.9025035  63.611588   36.96524     0.95081854
  0.871607   30.427502    0.8204166   5.036572   67.555695    0.25307477
  0.8999793   2.5350473   0.8109859  37.526154   14.502425   27.530651
  0.3536834   0.11128857  0.91853845  0.9171599 ]",144.84441447257996,9.05282090335877
HMC,1.0,gaussian,6.959248e-15,"[0.9114342  0.94829434 0.9029435  0.9091158  0.95210665 0.94616735
 0.94567394 0.9467368  0.937148   0.92505395 0.9028125  0.94136286
 0.95196426 0.9310462  0.94856167 0.93235445 0.94440264 0.94774294
 0.9562208  0.9423186  0.9485998  0.93214583 0.9544506  0.9451151
 0.9213432  0.9541537  0.9458151  0.9485167  0.92135763 0.9257147
 0.9423961  0.9269551  0.9326753  0.8784914  0.94705045 0.9593533
 0.938394   0.92799103 0.93769836 0.9486517  0.9276811  0.9288718
 0.93043995 0.94016397 0.9573904  0.9390594  0.93228024 0.94421095
 0.9559674  0.9158554  0.9446595  0.94384354 0.9444558  0.9449309
 0.9593018  0.9503447  0.95434415 0.9430374  0.9405968  0.94741696
 0.92373085 0.94004834 0.95293707 0.9471633  0.94111633 0.9442276
 0.89991915 0.9524604  0.9404659  0.9321321  0.9415142  0.9502435
 0.9355714  0.93888843 0.94794863 0.9288796  0.9412106  0.94709796
 0.94179887 0.92066425 0.9349607  0.89268535 0.94444406 0.9543724
 0.9556011  0.94071555 0.9457204  0.94653606 0.9382846  0.9469116
 0.92530483 0.9397212  0.94076025 0.9506809  0.93590516 0.9488594
 0.94512504 0.94641566 0.95834225 0.9171447 ]",17.73092746734619,1309.4776876471112
